Year,Day           Jan      Feb      Mar      Apr      May      Jun      Jul      Aug      Sep      Oct      Nov      Dec
1941, 17        74.268   74.314   74.387   74.551   74.411   74.350   74.350   74.182   74.189   74.018   73.975   73.975
1941, 18        74.326   74.362   74.399   74.463   74.457   74.359   74.286   74.182   74.106   74.036   74.033   74.057
1941, 19        74.344   74.384   74.466   74.478   74.442   74.390   74.435   74.216   74.061   73.975   74.048   74.012
1941, 20        74.317   74.381     -      74.530   74.420   74.368   74.365   74.182   74.128   74.024   74.100   73.881
1941, 21        74.320   74.384     -      74.643   74.435   74.374   74.353   74.176   74.115   74.048   74.149   73.942
1941, 22        74.307   74.362   74.344   74.521   74.426   74.341   74.332   74.195   74.115   74.070   74.021   73.899
1941, 23        74.332   74.359   74.295   74.478   74.432   74.292   74.289   74.192   74.057   74.054   74.051   73.923
1941, 24        74.213   74.350     -      74.502   74.399   74.350   74.292   74.182   74.051   74.054   74.030   73.948
1941, 25        74.283   74.362   74.338   74.469   74.469   74.323   74.289   74.192   74.213   74.033   74.085     -
1941, 26        74.246   74.344   74.338   74.460   74.448   74.390   74.256   74.210   74.103   74.036   74.179   73.936
1941, 27        74.243   74.323   74.347   74.484   74.396   74.365   74.271   74.195   74.082   74.121   73.981   74.039
1941, 28        74.310   74.304   74.359   74.487   74.411   74.359   74.243   74.176   74.152   74.018   73.990   74.003
1941, 29        74.304            74.341   74.518   74.356   74.317   74.243   74.176   74.033   73.978   74.003   74.012
1941, 30        74.295            74.368   74.475   74.387   74.320   74.259   74.185   74.054   74.000   73.936   74.003
1941, 31        74.323            74.353            74.390            74.274   74.161            73.929            73.993
1942,  1        73.972   73.997   73.978   74.353   74.457   74.515   74.624   74.551   74.442   74.381   74.378   74.320
1942,  2        74.289   73.978   73.951   74.365   74.463   74.560   74.624   74.579   74.527   74.295   74.405   74.707
1942,  3        73.966   73.966   73.914   74.268   74.475   74.560   74.600   74.576   74.359   74.307   74.320   74.637
1942,  4        74.000   73.939   74.015   74.298   74.539   74.582   74.634   74.554   74.429   74.396   74.301   74.600
1942,  5        74.109   73.926   73.997   74.374   74.509   74.591   74.606   74.539   74.420   74.426   74.368   74.539
1942,  6        74.109   73.942   74.009   74.268   74.463   74.576   74.646   74.530   74.396   74.423   74.374   74.435
1942,  7        74.125   73.899   73.969   74.262   74.405   74.570   74.691   74.506   74.414   74.399   74.280   74.396
1942,  8        74.061   73.990   73.975   74.356   74.469   74.563   74.646   74.499   74.356   74.417   74.292   74.329
1942,  9        74.064   73.978   74.070   74.274   74.490   74.579   74.579   74.502   74.381   74.362   74.286   74.320
1942, 10        74.057   73.942   74.137   74.240   74.493   74.582   74.563   74.539   74.460   74.314   74.585   74.338
1942, 11        74.085   73.951   74.045   74.365   74.493   74.594   74.624   74.518   74.390   74.353   74.335   74.396
1942, 12        74.085   73.960   74.109   74.420   74.478   74.597   74.603   74.502   74.426   74.250   74.381   74.399
1942, 13        73.981   74.003   74.061   74.435   74.475   74.606   74.618   74.478   74.454   74.307   74.454   74.314
1942, 14        74.054   73.990   74.042   74.463   74.475   74.545   74.649   74.472   74.411   74.307   74.335   74.420
1942, 15        73.997   73.951   74.100   74.442   74.478   74.582   74.588   74.496   74.429   74.268   74.341   74.356
1942, 16        73.978   73.917   74.079   74.378   74.530   74.554   74.563   74.518   74.445   74.210   74.381   74.307
1942, 17        74.009   74.006   74.201   74.496   74.515   74.554   74.548   74.521   74.420   74.283   74.359   74.292
1942, 18        73.990   73.960   74.298   74.457   74.487   74.606   74.594   74.524   74.414   74.353   74.353   74.277
1942, 19        73.948   73.966   74.289   74.411   74.524   74.591   74.655   74.524   74.432   74.326   74.292   74.271
1942, 20        73.993   74.012   74.253   74.429   74.521   74.594   74.573   74.591   74.371   74.317   74.317   74.271
1942, 21        73.969   74.024   74.225   74.442   74.481   74.594   74.588   74.521   74.356   74.323   74.250   74.283
1942, 22        73.978   74.024   74.374   74.466   74.478   74.606   74.573   74.588   74.426   74.356   74.304   74.390
1942, 23        74.021   73.990   74.329   74.475   74.570   74.640   74.588   74.542   74.344   74.371   74.298   74.323
1942, 24        73.972   73.981   74.304   74.472   74.594   74.637   74.594   74.478   74.557   74.335   74.271   74.353
1942, 25        73.908   73.990   74.289   74.469   74.563   74.624   74.551   74.487   74.435   74.256   74.298   74.259
1942, 26        73.972   74.000   74.265   74.411   74.545   74.594   74.515   74.466   74.408   74.344   74.356   74.176
1942, 27        73.978   74.003   74.237   74.426   74.533   74.588   74.563   74.478   74.454   74.527   74.426   74.277
1942, 28        73.920   73.975   74.213   74.469   74.533   74.591   74.582   74.472   74.438   74.374   74.353   74.167
1942, 29        73.963            74.265   74.499   74.560   74.576   74.506   74.393   74.420   74.338   74.301   74.259
1942, 30        73.917            74.298   74.469   74.533   74.631   74.524   74.435   74.399   74.347   74.326   74.240
1942, 31        73.954            74.280            74.466            74.576   74.445            74.341            74.438
1943,  1        74.265   74.588   74.603   74.880   74.947     -      75.347   75.258   75.103   74.908   74.835   74.786
1943,  2        74.317   74.536   74.621   74.829   74.978   75.347   75.316   75.286   75.069   74.893   74.883   74.826
1943,  3          -      74.502   74.618   74.813   74.981   75.322   75.301   75.213   75.118   74.880   74.871   74.768
1943,  4        74.362   74.512   74.631   74.880   74.972   75.356   75.316   75.146   75.118   74.874   74.862   74.844
1943,  5          -      74.527   74.658   74.963     -      75.338   75.335   75.243   75.130   74.899   74.844   74.771
1943,  6        74.478   74.475   74.573   74.841     -      75.289   75.268   75.210   75.143   74.981   74.914   74.716
1943,  7        74.457   74.527   74.759   74.823   75.021   75.283   75.268   75.200   75.182   74.917   74.774   74.765
1943,  8        74.411   74.509   74.701   74.832   74.972   75.325   75.298   75.188   75.161   74.917   74.868   74.804
1943,  9          -      74.478   74.679   74.862   75.005   75.319   75.298   75.188   75.133   74.838   74.917   74.911
1943, 10        74.374   74.442   74.673   74.829   74.984   75.328   75.286   75.188   75.109   74.804   74.883   74.871
1943, 11        74.445   74.521   74.685   74.850   74.944   75.332   75.271   75.225   75.191   74.862   74.801   74.762
1943, 12        74.469   74.524   74.685   74.868   75.042   75.307   75.280   75.194   75.094   74.871   74.883     -
1943, 13        74.448   74.493   74.682   74.902   75.082   75.359   75.286   75.234   75.063   74.835   74.926   74.752
1943, 14        74.448   74.521   74.676   74.947   75.127   75.310   75.292   75.280   75.091   74.890   74.896   74.667
1943, 15        74.502   74.521   74.603   74.896   75.069   75.383   75.393   75.280   75.088   74.804   74.883   74.737
1943, 16        74.432   74.548   74.621   74.838   75.118   75.347   75.298   75.277   75.051   74.777   74.810     -
1943, 17        74.423   74.533   74.734   74.908   75.152   75.356   75.268   75.258   74.999   75.079   74.868   74.868
1943, 18        74.387   74.530   74.728   74.838   75.100   75.405   75.322   75.222   75.021   74.929   74.865     -
1943, 19        74.664   74.502   74.691   74.749   75.121   75.356   75.280   75.243   75.027   74.874   74.941     -
1943, 20        74.563   74.518   74.816   74.792   75.118   75.371   75.298   75.219   75.039   74.853   74.841   74.755
1943, 21        74.506   74.502   74.759   74.829   75.079   75.322   75.268   75.191   74.978   74.856   74.755   74.832
1943, 22        74.490   74.506   74.752   74.893   75.173   75.365   75.228   75.185   74.996   74.835   74.725   74.728
1943, 23        74.506     -      74.771   74.887   75.191   75.319   75.280   75.188   75.027   74.841   74.752   74.618
1943, 24          -      74.521   74.804   74.902   75.188   75.344   75.286   75.179   74.963   74.749   74.819   74.719
1943, 25        74.551   74.521   74.786   74.972   75.188   75.356   75.264   75.164   74.938   74.704   74.859     -
1943, 26        74.527   74.496   74.816   74.899   75.182   75.338   75.264   75.112   75.002   74.664   74.841     -
1943, 27        74.512   74.545   74.841   74.838   75.194   75.319   75.280   75.088   75.097   74.688   74.883   74.789
1943, 28        74.481   74.576   74.765   74.947   75.197   75.344   75.243   75.130   74.905   74.765   74.798   74.670
