t,v,s,f,q
2017-04-20T08:24:00Z,75.019,0.001,"0,0,0,0",v
2017-04-20T08:30:00Z,75.019,0.000,"0,0,0,0",v
2017-04-20T08:36:00Z,75.02,0.001,"0,0,0,0",v
2017-04-20T08:42:00Z,75.02,0.001,"0,0,0,0",v
2017-04-20T08:48:00Z,75.022,0.000,"0,0,0,0",v
2017-04-20T08:54:00Z,75.021,0.000,"0,0,0,0",v
2017-04-20T09:00:00Z,75.023,0.000,"0,0,0,0",v
2017-04-20T09:06:00Z,75.024,0.000,"0,0,0,0",v
2017-04-20T09:12:00Z,75.024,0.000,"0,0,0,0",v
2017-04-20T09:18:00Z,75.027,0.000,"0,0,0,0",v
2017-04-20T09:24:00Z,75.029,0.001,"0,0,0,0",v
2017-04-20T09:30:00Z,75.031,0.000,"0,0,0,0",v
2017-04-20T09:36:00Z,75.033,0.000,"0,0,0,0",v
2017-04-20T09:42:00Z,75.035,0.000,"0,0,0,0",v
2017-04-20T09:48:00Z,75.04,0.000,"0,0,0,0",v
2017-04-20T09:54:00Z,75.041,0.001,"0,0,0,0",v
2017-04-20T10:00:00Z,75.042,0.000,"0,0,0,0",v
2017-04-20T10:06:00Z,75.041,0.000,"0,0,0,0",v
2017-04-20T10:12:00Z,75.042,0.000,"0,0,0,0",v
2017-04-20T10:18:00Z,75.043,0.000,"0,0,0,0",v
2017-04-20T10:24:00Z,75.045,0.000,"0,0,0,0",v
2017-04-20T10:30:00Z,75.046,0.000,"0,0,0,0",v
2017-04-20T10:36:00Z,75.046,0.000,"0,0,0,0",v
2017-04-20T10:42:00Z,75.048,0.000,"0,0,0,0",v
2017-04-20T10:48:00Z,75.045,0.000,"0,0,0,0",v
2017-04-20T10:54:00Z,75.047,0.000,"0,0,0,0",v
2017-04-20T11:00:00Z,75.049,0.000,"0,0,0,0",v
2017-04-20T11:06:00Z,75.049,0.000,"0,0,0,0",v
2017-04-20T11:12:00Z,75.05,0.000,"0,0,0,0",v
2017-04-20T11:18:00Z,75.05,0.000,"0,0,0,0",v
2017-04-20T11:24:00Z,75.05,0.000,"0,0,0,0",v
2017-04-20T11:30:00Z,75.05,0.000,"0,0,0,0",v
2017-04-20T11:36:00Z,75.049,0.000,"0,0,0,0",v
2017-04-20T11:42:00Z,75.048,0.000,"0,0,0,0",v
2017-04-20T11:48:00Z,75.048,0.000,"0,0,0,0",v
2017-04-20T11:54:00Z,75.044,0.001,"0,0,0,0",v
2017-04-20T12:00:00Z,75.041,0.000,"0,0,0,0",v
2017-04-20T12:06:00Z,75.037,0.000,"0,0,0,0",v
2017-04-20T12:12:00Z,75.033,0.000,"0,0,0,0",v
2017-04-20T12:18:00Z,75.03,0.001,"0,0,0,0",v
2017-04-20T12:24:00Z,75.031,0.001,"0,0,0,0",v
2017-04-20T12:30:00Z,75.028,0.000,"0,0,0,0",v
2017-04-20T12:36:00Z,75.029,0.000,"0,0,0,0",v
2017-04-20T12:42:00Z,75.024,0.001,"0,0,0,0",v
2017-04-20T12:48:00Z,75.021,0.000,"0,0,0,0",v
2017-04-20T12:54:00Z,75.019,0.000,"0,0,0,0",v
2017-04-20T13:00:00Z,75.02,0.000,"0,0,0,0",v
2017-04-20T13:06:00Z,75.014,0.001,"0,0,0,0",v
2017-04-20T13:12:00Z,75.017,0.000,"0,0,0,0",v
2017-04-20T13:18:00Z,75.015,0.001,"0,0,0,0",v
2017-04-20T13:24:00Z,75.016,0.001,"0,0,0,0",v
2017-04-20T13:30:00Z,75.017,0.000,"0,0,0,0",v
2017-04-20T13:36:00Z,75.018,0.001,"0,0,0,0",v
2017-04-20T13:42:00Z,75.018,0.000,"0,0,0,0",v
2017-04-20T13:48:00Z,75.017,0.000,"0,0,0,0",v
2017-04-20T13:54:00Z,75.018,0.000,"0,0,0,0",v
2017-04-20T14:00:00Z,75.016,0.001,"0,0,0,0",v
2017-04-20T14:06:00Z,75.018,0.001,"0,0,0,0",v
2017-04-20T14:12:00Z,75.021,0.001,"0,0,0,0",v
2017-04-20T14:18:00Z,75.027,0.002,"0,0,0,0",v
2017-04-20T14:24:00Z,75.022,0.006,"0,0,0,0",v
2017-04-20T14:30:00Z,75.018,0.003,"0,0,0,0",v
2017-04-20T14:36:00Z,75.022,0.002,"0,0,0,0",v
2017-04-20T14:42:00Z,75.023,0.002,"0,0,0,0",v
2017-04-20T14:48:00Z,75.033,0.001,"0,0,0,0",v
2017-04-20T14:54:00Z,75.035,0.002,"0,0,0,0",v
2017-04-20T15:00:00Z,75.038,0.001,"0,0,0,0",v
2017-04-20T15:06:00Z,75.042,0.003,"0,0,0,0",v
2017-04-20T15:12:00Z,75.037,0.002,"0,0,0,0",v
2017-04-20T15:18:00Z,75.044,0.001,"0,0,0,0",v
2017-04-20T15:24:00Z,75.038,0.001,"0,0,0,0",v
2017-04-20T15:30:00Z,75.038,0.001,"0,0,0,0",v
2017-04-20T15:36:00Z,75.038,0.001,"0,0,0,0",v
2017-04-20T15:42:00Z,75.037,0.001,"0,0,0,0",v
2017-04-20T15:48:00Z,75.038,0.001,"0,0,0,0",v
2017-04-20T15:54:00Z,75.033,0.001,"0,0,0,0",v
2017-04-20T16:00:00Z,75.038,0.001,"0,0,0,0",v
2017-04-20T16:06:00Z,75.033,0.000,"0,0,0,0",v
2017-04-20T16:12:00Z,75.036,0.002,"0,0,0,0",v
2017-04-20T16:18:00Z,75.036,0.000,"0,0,0,0",v
2017-04-20T16:24:00Z,75.039,0.002,"0,0,0,0",v
2017-04-20T16:30:00Z,75.043,0.002,"0,0,0,0",v
2017-04-20T16:36:00Z,75.046,0.001,"0,0,0,0",v
2017-04-20T16:42:00Z,75.045,0.000,"0,0,0,0",v
2017-04-20T16:48:00Z,75.045,0.000,"0,0,0,0",v
2017-04-20T16:54:00Z,75.043,0.001,"0,0,0,0",v
2017-04-20T17:00:00Z,75.043,0.000,"0,0,0,0",v
2017-04-20T17:06:00Z,75.042,0.000,"0,0,0,0",v
2017-04-20T17:12:00Z,75.04,0.000,"0,0,0,0",v
2017-04-20T17:18:00Z,75.039,0.000,"0,0,0,0",v
2017-04-20T17:24:00Z,75.036,0.001,"0,0,0,0",v
2017-04-20T17:30:00Z,75.033,0.000,"0,0,0,0",v
2017-04-20T17:36:00Z,75.036,0.001,"0,0,0,0",v
2017-04-20T17:42:00Z,75.034,0.001,"0,0,0,0",v
2017-04-20T17:48:00Z,75.034,0.000,"0,0,0,0",v
2017-04-20T17:54:00Z,75.03,0.001,"0,0,0,0",v
2017-04-20T18:00:00Z,75.027,0.001,"0,0,0,0",v
2017-04-20T18:06:00Z,75.032,0.000,"0,0,0,0",v
2017-04-20T18:12:00Z,75.026,0.001,"0,0,0,0",v
2017-04-20T18:18:00Z,75.021,0.000,"0,0,0,0",v
2017-04-20T18:24:00Z,75.028,0.001,"0,0,0,0",v
2017-04-20T18:30:00Z,75.024,0.001,"0,0,0,0",v
2017-04-20T18:36:00Z,75.027,0.001,"0,0,0,0",v
2017-04-20T18:42:00Z,75.019,0.005,"0,0,0,0",v
2017-04-20T18:48:00Z,75.029,0.004,"0,0,0,0",v
2017-04-20T18:54:00Z,75.032,0.004,"0,0,0,0",v
2017-04-20T19:00:00Z,75.04,0.004,"0,0,0,0",v
2017-04-20T19:06:00Z,75.041,0.005,"0,0,0,0",v
2017-04-20T19:12:00Z,75.047,0.002,"0,0,0,0",v
2017-04-20T19:18:00Z,75.052,0.003,"0,0,0,0",v
2017-04-20T19:24:00Z,75.054,0.001,"0,0,0,0",v
2017-04-20T19:30:00Z,75.055,0.002,"0,0,0,0",v
2017-04-20T19:36:00Z,75.047,0.002,"0,0,0,0",v
2017-04-20T19:42:00Z,75.051,0.003,"0,0,0,0",v
2017-04-20T19:48:00Z,75.044,0.003,"0,0,0,0",v
2017-04-20T19:54:00Z,75.038,0.001,"0,0,0,0",v
2017-04-20T20:00:00Z,75.035,0.003,"0,0,0,0",v
2017-04-20T20:06:00Z,75.033,0.001,"0,0,0,0",v
2017-04-20T20:12:00Z,75.028,0.001,"0,0,0,0",v
2017-04-20T20:18:00Z,75.019,0.001,"0,0,0,0",v
2017-04-20T20:24:00Z,75.016,0.000,"0,0,0,0",v
2017-04-20T20:30:00Z,75.011,0.002,"0,0,0,0",v
2017-04-20T20:36:00Z,75.008,0.001,"0,0,0,0",v
2017-04-20T20:42:00Z,75.018,0.001,"0,0,0,0",v
2017-04-20T20:48:00Z,75.015,0.001,"0,0,0,0",v
2017-04-20T20:54:00Z,75.022,0.000,"0,0,0,0",v
2017-04-20T21:00:00Z,75.022,0.001,"0,0,0,0",v
2017-04-20T21:06:00Z,75.031,0.000,"0,0,0,0",v
2017-04-20T21:12:00Z,75.026,0.001,"0,0,0,0",v
2017-04-20T21:18:00Z,75.028,0.000,"0,0,0,0",v
2017-04-20T21:24:00Z,75.02,0.001,"0,0,0,0",v
2017-04-20T21:30:00Z,75.018,0.001,"0,0,0,0",v
2017-04-20T21:36:00Z,75.015,0.001,"0,0,0,0",v
2017-04-20T21:42:00Z,75.006,0.002,"0,0,0,0",v
2017-04-20T21:48:00Z,75.001,0.001,"0,0,0,0",v
2017-04-20T21:54:00Z,74.997,0.001,"0,0,0,0",v
2017-04-20T22:00:00Z,74.999,0.000,"0,0,0,0",v
2017-04-20T22:06:00Z,75,0.000,"0,0,0,0",v
2017-04-20T22:12:00Z,75.001,0.001,"0,0,0,0",v
2017-04-20T22:18:00Z,75.006,0.001,"0,0,0,0",v
2017-04-20T22:24:00Z,75.01,0.001,"0,0,0,0",v
2017-04-20T22:30:00Z,75.016,0.000,"0,0,0,0",v
2017-04-20T22:36:00Z,75.013,0.002,"0,0,0,0",v
2017-04-20T22:42:00Z,75,0.002,"0,0,0,0",v
2017-04-20T22:48:00Z,75.002,0.002,"0,0,0,0",v
2017-04-20T22:54:00Z,74.996,0.001,"0,0,0,0",v
2017-04-20T23:00:00Z,74.993,0.000,"0,0,0,0",v
2017-04-20T23:06:00Z,74.987,0.002,"0,0,0,0",v
2017-04-20T23:12:00Z,74.99,0.001,"0,0,0,0",v
2017-04-20T23:18:00Z,74.995,0.001,"0,0,0,0",v
2017-04-20T23:24:00Z,75.002,0.001,"0,0,0,0",v
2017-04-20T23:30:00Z,75.01,0.001,"0,0,0,0",v
2017-04-20T23:36:00Z,75.018,0.000,"0,0,0,0",v
2017-04-20T23:42:00Z,75.021,0.001,"0,0,0,0",v
2017-04-20T23:48:00Z,75.022,0.001,"0,0,0,0",v
2017-04-20T23:54:00Z,75.024,0.001,"0,0,0,0",v
2017-04-21T00:00:00Z,75.024,0.001,"0,0,0,0",v
2017-04-21T00:06:00Z,75.023,0.001,"0,0,0,0",v
2017-04-21T00:12:00Z,75.023,0.001,"0,0,0,0",v
2017-04-21T00:18:00Z,75.021,0.001,"0,0,0,0",v
2017-04-21T00:24:00Z,75.02,0.000,"0,0,0,0",v
2017-04-21T00:30:00Z,75.025,0.000,"0,0,0,0",v
2017-04-21T00:36:00Z,75.028,0.001,"0,0,0,0",v
2017-04-21T00:42:00Z,75.024,0.001,"0,0,0,0",v
2017-04-21T00:48:00Z,75.024,0.001,"0,0,0,0",v
2017-04-21T00:54:00Z,75.025,0.001,"0,0,0,0",v
2017-04-21T01:00:00Z,75.025,0.000,"0,0,0,0",v
2017-04-21T01:06:00Z,75.02,0.001,"0,0,0,0",v
2017-04-21T01:12:00Z,75.02,0.001,"0,0,0,0",v
2017-04-21T01:18:00Z,75.019,0.000,"0,0,0,0",v
2017-04-21T01:24:00Z,75.017,0.000,"0,0,0,0",v
2017-04-21T01:30:00Z,75.017,0.000,"0,0,0,0",v
2017-04-21T01:36:00Z,75.012,0.001,"0,0,0,0",v
2017-04-21T01:42:00Z,75.006,0.001,"0,0,0,0",v
2017-04-21T01:48:00Z,75.001,0.000,"0,0,0,0",v
2017-04-21T01:54:00Z,75.002,0.000,"0,0,0,0",v
2017-04-21T02:00:00Z,74.997,0.001,"0,0,0,0",v
2017-04-21T02:06:00Z,74.997,0.001,"0,0,0,0",v
2017-04-21T02:12:00Z,75.003,0.001,"0,0,0,0",v
2017-04-21T02:18:00Z,75.005,0.001,"0,0,0,0",v
2017-04-21T02:24:00Z,75.004,0.000,"0,0,0,0",v
2017-04-21T02:30:00Z,75.002,0.001,"0,0,0,0",v
2017-04-21T02:36:00Z,75.002,0.001,"0,0,0,0",v
2017-04-21T02:42:00Z,74.995,0.001,"0,0,0,0",v
2017-04-21T02:48:00Z,74.99,0.001,"0,0,0,0",v
2017-04-21T02:54:00Z,74.985,0.000,"0,0,0,0",v
2017-04-21T03:00:00Z,74.98,0.000,"0,0,0,0",v
2017-04-21T03:06:00Z,74.978,0.000,"0,0,0,0",v
2017-04-21T03:12:00Z,74.974,0.000,"0,0,0,0",v
2017-04-21T03:18:00Z,74.973,0.001,"0,0,0,0",v
2017-04-21T03:24:00Z,74.97,0.000,"0,0,0,0",v
2017-04-21T03:30:00Z,74.972,0.000,"0,0,0,0",v
2017-04-21T03:36:00Z,74.971,0.000,"0,0,0,0",v
2017-04-21T03:42:00Z,74.973,0.001,"0,0,0,0",v
2017-04-21T03:48:00Z,74.979,0.002,"0,0,0,0",v
2017-04-21T03:54:00Z,74.985,0.001,"0,0,0,0",v
2017-04-21T04:00:00Z,74.992,0.001,"0,0,0,0",v
2017-04-21T04:06:00Z,74.996,0.001,"0,0,0,0",v
2017-04-21T04:12:00Z,75.003,0.000,"0,0,0,0",v
2017-04-21T04:18:00Z,75.005,0.001,"0,0,0,0",v
2017-04-21T04:24:00Z,75.009,0.001,"0,0,0,0",v
2017-04-21T04:30:00Z,75.01,0.000,"0,0,0,0",v
2017-04-21T04:36:00Z,75.012,0.000,"0,0,0,0",v
2017-04-21T04:42:00Z,75.016,0.000,"0,0,0,0",v
2017-04-21T04:48:00Z,75.02,0.000,"0,0,0,0",v
2017-04-21T04:54:00Z,75.023,0.000,"0,0,0,0",v
2017-04-21T05:00:00Z,75.027,0.001,"0,0,0,0",v
2017-04-21T05:06:00Z,75.032,0.001,"0,0,0,0",v
2017-04-21T05:12:00Z,75.034,0.001,"0,0,0,0",v
2017-04-21T05:18:00Z,75.034,0.001,"0,0,0,0",v
2017-04-21T05:24:00Z,75.036,0.000,"0,0,0,0",v
2017-04-21T05:30:00Z,75.037,0.001,"0,0,0,0",v
2017-04-21T05:36:00Z,75.034,0.002,"0,0,0,0",v
2017-04-21T05:42:00Z,75.03,0.001,"0,0,0,0",v
2017-04-21T05:48:00Z,75.026,0.001,"0,0,0,0",v
2017-04-21T05:54:00Z,75.022,0.001,"0,0,0,0",v
2017-04-21T06:00:00Z,75.015,0.001,"0,0,0,0",v
2017-04-21T06:06:00Z,75.009,0.001,"0,0,0,0",v
2017-04-21T06:12:00Z,75.004,0.001,"0,0,0,0",v
2017-04-21T06:18:00Z,74.999,0.000,"0,0,0,0",v
2017-04-21T06:24:00Z,74.996,0.001,"0,0,0,0",v
2017-04-21T06:30:00Z,74.992,0.001,"0,0,0,0",v
2017-04-21T06:36:00Z,74.989,0.000,"0,0,0,0",v
2017-04-21T06:42:00Z,74.985,0.001,"0,0,0,0",v
2017-04-21T06:48:00Z,74.983,0.002,"0,0,0,0",v
2017-04-21T06:54:00Z,74.982,0.002,"0,0,0,0",v
2017-04-21T07:00:00Z,74.969,0.004,"0,0,0,0",v
2017-04-21T07:06:00Z,74.973,0.004,"0,0,0,0",v
2017-04-21T07:12:00Z,74.978,0.002,"0,0,0,0",v
2017-04-21T07:18:00Z,74.975,0.002,"0,0,0,0",v
2017-04-21T07:24:00Z,74.978,0.002,"0,0,0,0",v
2017-04-21T07:30:00Z,74.976,0.003,"0,0,0,0",v
2017-04-21T07:36:00Z,74.983,0.002,"0,0,0,0",v
2017-04-21T07:42:00Z,74.983,0.003,"0,0,0,0",v
2017-04-21T07:48:00Z,74.988,0.002,"0,0,0,0",v
2017-04-21T07:54:00Z,74.997,0.002,"0,0,0,0",v
2017-04-21T08:00:00Z,74.999,0.001,"0,0,0,0",v
2017-04-21T08:06:00Z,75.007,0.003,"0,0,0,0",v
2017-04-21T08:12:00Z,75.014,0.001,"0,0,0,0",v
2017-04-21T08:18:00Z,75.016,0.001,"0,0,0,0",v
2017-04-21T08:24:00Z,75.024,0.001,"0,0,0,0",v
2017-04-21T08:30:00Z,75.03,0.001,"0,0,0,0",v
2017-04-21T08:36:00Z,75.037,0.000,"0,0,0,0",v
2017-04-21T08:42:00Z,75.04,0.003,"0,0,0,0",v
2017-04-21T08:48:00Z,75.046,0.001,"0,0,0,0",v
2017-04-21T08:54:00Z,75.047,0.001,"0,0,0,0",v
2017-04-21T09:00:00Z,75.054,0.001,"0,0,0,0",v
2017-04-21T09:06:00Z,75.061,0.000,"0,0,0,0",v
2017-04-21T09:12:00Z,75.069,0.000,"0,0,0,0",v
2017-04-21T09:18:00Z,75.073,0.001,"0,0,0,0",v
2017-04-21T09:24:00Z,75.075,0.003,"0,0,0,0",v
2017-04-21T09:30:00Z,75.067,0.003,"0,0,0,0",v
2017-04-21T09:36:00Z,75.079,0.004,"0,0,0,0",v
2017-04-21T09:42:00Z,75.078,0.002,"0,0,0,0",v
2017-04-21T09:48:00Z,75.077,0.002,"0,0,0,0",v
2017-04-21T09:54:00Z,75.076,0.002,"0,0,0,0",v
2017-04-21T10:00:00Z,75.077,0.000,"0,0,0,0",v
2017-04-21T10:06:00Z,75.078,0.000,"0,0,0,0",v
2017-04-21T10:12:00Z,75.077,0.002,"0,0,0,0",v
2017-04-21T10:18:00Z,75.082,0.001,"0,0,0,0",v
2017-04-21T10:24:00Z,75.082,0.002,"0,0,0,0",v
2017-04-21T10:30:00Z,75.082,0.002,"0,0,0,0",v
2017-04-21T10:36:00Z,75.083,0.002,"0,0,0,0",v
2017-04-21T10:42:00Z,75.081,0.001,"0,0,0,0",v
2017-04-21T10:48:00Z,75.081,0.000,"0,0,0,0",v
2017-04-21T10:54:00Z,75.079,0.000,"0,0,0,0",v
2017-04-21T11:00:00Z,75.079,0.000,"0,0,0,0",v
2017-04-21T11:06:00Z,75.077,0.001,"0,0,0,0",v
2017-04-21T11:12:00Z,75.078,0.002,"0,0,0,0",v
2017-04-21T11:18:00Z,75.085,0.001,"0,0,0,0",v
2017-04-21T11:24:00Z,75.086,0.001,"0,0,0,0",v
2017-04-21T11:30:00Z,75.088,0.001,"0,0,0,0",v
2017-04-21T11:36:00Z,75.089,0.001,"0,0,0,0",v
2017-04-21T11:42:00Z,75.087,0.001,"0,0,0,0",v
2017-04-21T11:48:00Z,75.088,0.001,"0,0,0,0",v
2017-04-21T11:54:00Z,75.09,0.001,"0,0,0,0",v
2017-04-21T12:00:00Z,75.093,0.001,"0,0,0,0",v
2017-04-21T12:06:00Z,75.093,0.001,"0,0,0,0",v
2017-04-21T12:12:00Z,75.098,0.000,"0,0,0,0",v
2017-04-21T12:18:00Z,75.106,0.001,"0,0,0,0",v
2017-04-21T12:24:00Z,75.11,0.001,"0,0,0,0",v
2017-04-21T12:30:00Z,75.121,0.001,"0,0,0,0",v
2017-04-21T12:36:00Z,75.125,0.002,"0,0,0,0",v
2017-04-21T12:42:00Z,75.127,0.001,"0,0,0,0",v
2017-04-21T12:48:00Z,75.133,0.001,"0,0,0,0",v
2017-04-21T12:54:00Z,75.135,0.000,"0,0,0,0",v
2017-04-21T13:00:00Z,75.14,0.001,"0,0,0,0",v
2017-04-21T13:06:00Z,75.148,0.003,"0,0,0,0",v
2017-04-21T13:12:00Z,75.151,0.002,"0,0,0,0",v
2017-04-21T13:18:00Z,75.16,0.003,"0,0,0,0",v
2017-04-21T13:24:00Z,75.168,0.002,"0,0,0,0",v
2017-04-21T13:30:00Z,75.173,0.002,"0,0,0,0",v
2017-04-21T13:36:00Z,75.179,0.001,"0,0,0,0",v
2017-04-21T13:42:00Z,75.184,0.002,"0,0,0,0",v
2017-04-21T13:48:00Z,75.187,0.001,"0,0,0,0",v
2017-04-21T13:54:00Z,75.193,0.003,"0,0,0,0",v
2017-04-21T14:00:00Z,75.196,0.001,"0,0,0,0",v
2017-04-21T14:06:00Z,75.2,0.001,"0,0,0,0",v
2017-04-21T14:12:00Z,75.205,0.001,"0,0,0,0",v
2017-04-21T14:18:00Z,75.207,0.002,"0,0,0,0",v
2017-04-21T14:24:00Z,75.213,0.001,"0,0,0,0",v
2017-04-21T14:30:00Z,75.217,0.000,"0,0,0,0",v
2017-04-21T14:36:00Z,75.22,0.001,"0,0,0,0",v
2017-04-21T14:42:00Z,75.223,0.001,"0,0,0,0",v
2017-04-21T14:48:00Z,75.222,0.000,"0,0,0,0",v
2017-04-21T14:54:00Z,75.223,0.000,"0,0,0,0",v
2017-04-21T15:00:00Z,75.225,0.001,"0,0,0,0",v
2017-04-21T15:06:00Z,75.226,0.001,"0,0,0,0",v
2017-04-21T15:12:00Z,75.233,0.001,"0,0,0,0",v
2017-04-21T15:18:00Z,75.235,0.001,"0,0,0,0",v
2017-04-21T15:24:00Z,75.233,0.002,"0,0,0,0",v
2017-04-21T15:30:00Z,75.229,0.001,"0,0,0,0",v
2017-04-21T15:36:00Z,75.224,0.000,"0,0,0,0",v
2017-04-21T15:42:00Z,75.22,0.001,"0,0,0,0",v
2017-04-21T15:48:00Z,75.213,0.001,"0,0,0,0",v
2017-04-21T15:54:00Z,75.207,0.000,"0,0,0,0",v
2017-04-21T16:00:00Z,75.204,0.000,"0,0,0,0",v
2017-04-21T16:06:00Z,75.199,0.001,"0,0,0,0",v
2017-04-21T16:12:00Z,75.194,0.002,"0,0,0,0",v
2017-04-21T16:18:00Z,75.191,0.000,"0,0,0,0",v
2017-04-21T16:24:00Z,75.187,0.001,"0,0,0,0",v
2017-04-21T16:30:00Z,75.182,0.001,"0,0,0,0",v
2017-04-21T16:36:00Z,75.179,0.001,"0,0,0,0",v
2017-04-21T16:42:00Z,75.172,0.002,"0,0,0,0",v
2017-04-21T16:48:00Z,75.164,0.001,"0,0,0,0",v
2017-04-21T16:54:00Z,75.159,0.000,"0,0,0,0",v
2017-04-21T17:00:00Z,75.153,0.001,"0,0,0,0",v
2017-04-21T17:06:00Z,75.148,0.001,"0,0,0,0",v
2017-04-21T17:12:00Z,75.145,0.001,"0,0,0,0",v
2017-04-21T17:18:00Z,75.145,0.001,"0,0,0,0",v
2017-04-21T17:24:00Z,75.147,0.000,"0,0,0,0",v
2017-04-21T17:30:00Z,75.152,0.001,"0,0,0,0",v
2017-04-21T17:36:00Z,75.154,0.001,"0,0,0,0",v
2017-04-21T17:42:00Z,75.151,0.000,"0,0,0,0",v
2017-04-21T17:48:00Z,75.15,0.001,"0,0,0,0",v
2017-04-21T17:54:00Z,75.149,0.001,"0,0,0,0",v
2017-04-21T18:00:00Z,75.153,0.000,"0,0,0,0",v
2017-04-21T18:06:00Z,75.151,0.000,"0,0,0,0",v
2017-04-21T18:12:00Z,75.151,0.000,"0,0,0,0",v
2017-04-21T18:18:00Z,75.152,0.000,"0,0,0,0",v
2017-04-21T18:24:00Z,75.157,0.000,"0,0,0,0",v
2017-04-21T18:30:00Z,75.158,0.001,"0,0,0,0",v
2017-04-21T18:36:00Z,75.16,0.001,"0,0,0,0",v
2017-04-21T18:42:00Z,75.161,0.001,"0,0,0,0",v
2017-04-21T18:48:00Z,75.164,0.002,"0,0,0,0",v
2017-04-21T18:54:00Z,75.167,0.001,"0,0,0,0",v
2017-04-21T19:00:00Z,75.169,0.001,"0,0,0,0",v
2017-04-21T19:06:00Z,75.171,0.000,"0,0,0,0",v
2017-04-21T19:12:00Z,75.17,0.000,"0,0,0,0",v
2017-04-21T19:18:00Z,75.17,0.000,"0,0,0,0",v
2017-04-21T19:24:00Z,75.17,0.001,"0,0,0,0",v
2017-04-21T19:30:00Z,75.173,0.001,"0,0,0,0",v
2017-04-21T19:36:00Z,75.171,0.000,"0,0,0,0",v
2017-04-21T19:42:00Z,75.167,0.000,"0,0,0,0",v
2017-04-21T19:48:00Z,75.17,0.001,"0,0,0,0",v
2017-04-21T19:54:00Z,75.169,0.001,"0,0,0,0",v
2017-04-21T20:00:00Z,75.174,0.002,"0,0,0,0",v
2017-04-21T20:06:00Z,75.173,0.001,"0,0,0,0",v
2017-04-21T20:12:00Z,75.176,0.001,"0,0,0,0",v
2017-04-21T20:18:00Z,75.175,0.001,"0,0,0,0",v
2017-04-21T20:24:00Z,75.179,0.000,"0,0,0,0",v
2017-04-21T20:30:00Z,75.178,0.000,"0,0,0,0",v
2017-04-21T20:36:00Z,75.176,0.000,"0,0,0,0",v
2017-04-21T20:42:00Z,75.173,0.000,"0,0,0,0",v
2017-04-21T20:48:00Z,75.173,0.000,"0,0,0,0",v
2017-04-21T20:54:00Z,75.173,0.002,"0,0,0,0",v
2017-04-21T21:00:00Z,75.172,0.001,"0,0,0,0",v
2017-04-21T21:06:00Z,75.172,0.000,"0,0,0,0",v
2017-04-21T21:12:00Z,75.173,0.000,"0,0,0,0",v
2017-04-21T21:18:00Z,75.174,0.001,"0,0,0,0",v
2017-04-21T21:24:00Z,75.172,0.000,"0,0,0,0",v
2017-04-21T21:30:00Z,75.175,0.000,"0,0,0,0",v
2017-04-21T21:36:00Z,75.178,0.000,"0,0,0,0",v
2017-04-21T21:42:00Z,75.179,0.000,"0,0,0,0",v
2017-04-21T21:48:00Z,75.18,0.001,"0,0,0,0",v
2017-04-21T21:54:00Z,75.182,0.001,"0,0,0,0",v
2017-04-21T22:00:00Z,75.183,0.000,"0,0,0,0",v
2017-04-21T22:06:00Z,75.183,0.001,"0,0,0,0",v
2017-04-21T22:12:00Z,75.182,0.000,"0,0,0,0",v
2017-04-21T22:18:00Z,75.184,0.000,"0,0,0,0",v
2017-04-21T22:24:00Z,75.188,0.000,"0,0,0,0",v
2017-04-21T22:30:00Z,75.19,0.000,"0,0,0,0",v
2017-04-21T22:36:00Z,75.19,0.000,"0,0,0,0",v
2017-04-21T22:42:00Z,75.19,0.001,"0,0,0,0",v
2017-04-21T22:48:00Z,75.197,0.002,"0,0,0,0",v
2017-04-21T22:54:00Z,75.184,0.003,"0,0,0,0",v
2017-04-21T23:00:00Z,75.198,0.007,"0,0,0,0",v
2017-04-21T23:06:00Z,75.199,0.003,"0,0,0,0",v
2017-04-21T23:12:00Z,75.203,0.003,"0,0,0,0",v
2017-04-21T23:18:00Z,75.205,0.002,"0,0,0,0",v
2017-04-21T23:24:00Z,75.209,0.002,"0,0,0,0",v
2017-04-21T23:30:00Z,75.211,0.002,"0,0,0,0",v
2017-04-21T23:36:00Z,75.214,0.001,"0,0,0,0",v
2017-04-21T23:42:00Z,75.217,0.002,"0,0,0,0",v
2017-04-21T23:48:00Z,75.218,0.002,"0,0,0,0",v
2017-04-21T23:54:00Z,75.218,0.001,"0,0,0,0",v
2017-04-22T00:00:00Z,75.22,0.000,"0,0,0,0",v
2017-04-22T00:06:00Z,75.22,0.002,"0,0,0,0",v
2017-04-22T00:12:00Z,75.221,0.000,"0,0,0,0",v
2017-04-22T00:18:00Z,75.221,0.001,"0,0,0,0",v
2017-04-22T00:24:00Z,75.223,0.001,"0,0,0,0",v
2017-04-22T00:30:00Z,75.22,0.000,"0,0,0,0",v
2017-04-22T00:36:00Z,75.221,0.002,"0,0,0,0",v
2017-04-22T00:42:00Z,75.219,0.001,"0,0,0,0",v
2017-04-22T00:48:00Z,75.222,0.001,"0,0,0,0",v
2017-04-22T00:54:00Z,75.218,0.001,"0,0,0,0",v
2017-04-22T01:00:00Z,75.214,0.000,"0,0,0,0",v
2017-04-22T01:06:00Z,75.212,0.001,"0,0,0,0",v
2017-04-22T01:12:00Z,75.211,0.001,"0,0,0,0",v
2017-04-22T01:18:00Z,75.208,0.000,"0,0,0,0",v
2017-04-22T01:24:00Z,75.208,0.000,"0,0,0,0",v
