Sim	Year	Month	QM	ontNTS	ontNBS	erieOut	stlouisontOut	iceInd
1	2022	1	1	8051	2016	6035	752	2
2	2022	1	2	8325	2238	6087	1099	2
3	2022	1	3	7994	1815	6179	1228	2
4	2022	1	4	7416	1397	6019	1231	2
5	2022	2	5	7932	1937	5995	1186	2
6	2022	2	6	7206	1209	5997	1350	1
7	2022	2	7	9273	3332	5941	1304	1
8	2022	2	8	8632	2505	6127	1798	1
9	2022	3	9	10024	3804	6220	2363	0
10	2022	3	10	9149	2984	6165	2683	0
11	2022	3	11	10062	3673	6389	2439	0
12	2022	3	12	10669	4151	6518	2636	0
13	2022	4	13	9811	3356	6455	2936	0
14	2022	4	14	10846	4286	6560	3185	0
15	2022	4	15	10182	3505	6677	3539	0
16	2022	4	16	9851	3244	6607	3130	0
17	2022	5	17	8220	1667	6553	2619	0
18	2022	5	18	8023	1604	6419	1949	0
19	2022	5	19	7172	774	6398	1365	0
20	2022	5	20	6960	636	6324	1033	0
21	2022	6	21	6634	425	6209	872	0
22	2022	6	22	7388	1162	6226	850	0
23	2022	6	23	7192	942	6250	1026	0
24	2022	6	24	6849	632	6217	909	0
25	2022	7	25	6894	672	6222	974	0
26	2022	7	26	6707	539	6168	917	0
27	2022	7	27	6706	552	6154	891	0
28	2022	7	28	6497	376	6121	787	0
29	2022	8	29	6219	139	6080	725	0
30	2022	8	30	5816	-161	5977	596	0
31	2022	8	31	6032	37	5995	466	0
32	2022	8	32	6296	309	5987	603	0
33	2022	9	33	5980	73	5907	411	0
34	2022	9	34	6425	534	5891	546	0
35	2022	9	35	5667	-174	5841	356	0
36	2022	9	36	5441	-354	5795	466	0
37	2022	10	37	6301	524	5777	496	0
38	2022	10	38	5201	-497	5698	685	0
39	2022	10	39	5542	-170	5712	682	0
40	2022	10	40	5166	-533	5699	759	0
41	2022	11	41	6683	1009	5674	1363	0
42	2022	11	42	6305	589	5716	1523	0
43	2022	11	43	6222	476	5746	1776	0
44	2022	11	44	6112	223	5889	1563	0
45	2022	12	45	6942	1120	5822	1341	0
46	2022	12	46	6301	186	6115	1326	0
47	2022	12	47	7096	910	6186	1189	0
48	2022	12	48	7484	1183	6301	1021	2
49	2023	1	1	7801	1425	6376	1025	2
50	2023	1	2	7729	1225	6504	1023	2
51	2023	1	3	9434	2719	6715	1279	2
52	2023	1	4	9342	2439	6903	1536	2
53	2023	2	5	10137	3110	7027	1358	2
54	2023	2	6	9207	2002	7205	1348	0
55	2023	2	7	9071	1985	7086	1227	0
56	2023	2	8	8349	1339	7010	1132	0
57	2023	3	9	8958	1861	7097	1119	0
58	2023	3	10	10157	2961	7196	1355	0
59	2023	3	11	10542	3079	7463	1585	0
60	2023	3	12	9666	2139	7527	1691	0
61	2023	4	13	11165	3480	7685	2213	0
62	2023	4	14	10600	2887	7713	2338	0
63	2023	4	15	9793	2248	7545	2205	0
64	2023	4	16	8618	1181	7437	1869	0
65	2023	5	17	7875	615	7260	1249	0
66	2023	5	18	9664	2374	7290	1511	0
67	2023	5	19	9138	1885	7253	1920	0
68	2023	5	20	8941	1771	7170	1687	0
69	2023	6	21	8099	961	7138	1579	0
70	2023	6	22	7376	389	6987	1311	0
71	2023	6	23	7171	302	6869	902	0
72	2023	6	24	7493	657	6836	788	0
73	2023	7	25	7384	640	6744	707	0
74	2023	7	26	7493	709	6784	791	0
75	2023	7	27	7078	523	6555	945	0
76	2023	7	28	6477	-96	6573	886	0
77	2023	8	29	6575	4	6571	798	0
78	2023	8	30	6813	295	6518	779	0
79	2023	8	31	6859	357	6502	837	0
80	2023	8	32	6212	-137	6349	879	0
81	2023	9	33	6081	-209	6290	765	0
82	2023	9	34	6514	297	6217	718	0
83	2023	9	35	6449	193	6256	685	0
84	2023	9	36	5728	-418	6146	670	0
85	2023	10	37	6181	79	6102	608	0
86	2023	10	38	5586	-478	6064	692	0
87	2023	10	39	5269	-726	5995	661	0
88	2023	10	40	5348	-485	5833	493	0
89	2023	11	41	5357	-447	5804	496	0
90	2023	11	42	5233	-476	5709	465	0
91	2023	11	43	6259	546	5713	594	0
92	2023	11	44	5687	-109	5796	803	0
93	2023	12	45	5949	217	5732	604	0
94	2023	12	46	7400	1467	5933	1003	0
95	2023	12	47	6722	851	5871	1310	0
96	2023	12	48	6325	374	5951	1115	0
97	2024	1	1	6263	395	5868	941	0
98	2024	1	2	6911	946	5965	910	0
99	2024	1	3	7092	1078	6014	1220	0
100	2024	1	4	7609	1413	6196	1562	0
101	2024	2	5	6971	902	6069	1581	0
102	2024	2	6	7203	1243	5960	1638	0
103	2024	2	7	7155	1033	6122	1814	0
104	2024	2	8	7116	1063	6053	1877	0
105	2024	3	9	7676	1487	6189	1827	0
106	2024	3	10	7868	1557	6311	1975	0
107	2024	3	11	8101	1795	6306	2394	0
108	2024	3	12	10055	3435	6620	3153	0
109	2024	4	13	8033	1527	6506	3078	0
110	2024	4	14	7613	1175	6438	2273	0
111	2024	4	15	7857	1224	6633	2369	0
112	2024	4	16	8557	1952	6605	2380	0
113	2024	5	17	8377	1818	6559	2501	0
114	2024	5	18	8203	1657	6546	1918	0
115	2024	5	19	8735	2094	6641	1569	0
116	2024	5	20	7951	1385	6566	1143	0
117	2024	6	21	7343	737	6606	872	0
118	2024	6	22	6657	139	6518	933	0
119	2024	6	23	6673	230	6443	770	0
120	2024	6	24	6512	150	6362	665	0
121	2024	7	25	6867	480	6387	639	0
122	2024	7	26	6235	-67	6302	719	0
123	2024	7	27	6634	330	6304	707	0
124	2024	7	28	6322	-4	6326	697	0
125	2024	8	29	6709	373	6336	761	0
126	2024	8	30	6608	312	6296	566	0
127	2024	8	31	5932	-279	6211	613	0
128	2024	8	32	6168	-11	6179	615	0
129	2024	9	33	6698	485	6213	630	0
130	2024	9	34	5898	-270	6168	561	0
131	2024	9	35	6318	214	6104	560	0
132	2024	9	36	5550	-479	6029	657	0
133	2024	10	37	5296	-645	5941	649	0
134	2024	10	38	5127	-717	5844	622	0
135	2024	10	39	5402	-376	5778	529	0
136	2024	10	40	5141	-576	5717	498	0
137	2024	11	41	5537	-152	5689	508	0
138	2024	11	42	5219	-396	5615	458	0
139	2024	11	43	5977	343	5634	471	0
140	2024	11	44	5668	42	5626	527	0
141	2024	12	45	5691	79	5612	511	0
142	2024	12	46	6409	781	5628	513	0
143	2024	12	47	6185	530	5655	743	0
144	2024	12	48	6123	499	5624	644	0
145	2025	1	1	6272	736	5536	599	0
146	2025	1	2	5734	228	5506	633	2
147	2025	1	3	6307	875	5432	520	2
148	2025	1	4	7748	2239	5509	675	2
149	2025	2	5	7524	1867	5657	930	1
150	2025	2	6	6880	1273	5607	885	1
151	2025	2	7	10324	4494	5830	1578	1
152	2025	2	8	9180	3166	6014	2067	0
153	2025	3	9	8842	2527	6315	1975	0
154	2025	3	10	7979	1714	6265	1621	0
155	2025	3	11	8660	2295	6365	1618	0
156	2025	3	12	10562	4035	6527	1931	0
157	2025	4	13	10264	3269	6995	2104	0
158	2025	4	14	10226	3303	6923	2289	0
159	2025	4	15	11103	3906	7197	2696	0
160	2025	4	16	10047	2729	7318	1998	0
161	2025	5	17	10061	2731	7330	2133	0
162	2025	5	18	8722	1463	7259	2088	0
163	2025	5	19	7694	635	7059	1462	0
164	2025	5	20	7639	731	6908	971	0
165	2025	6	21	8701	1616	7085	1223	0
166	2025	6	22	7954	1018	6936	1385	0
167	2025	6	23	7871	923	6948	1100	0
168	2025	6	24	7193	281	6912	997	0
169	2025	7	25	7026	197	6829	931	0
170	2025	7	26	6948	216	6732	858	0
171	2025	7	27	6431	-163	6594	839	0
172	2025	7	28	6859	262	6597	787	0
173	2025	8	29	6437	-91	6528	782	0
174	2025	8	30	6448	-55	6503	808	0
175	2025	8	31	6260	-168	6428	862	0
176	2025	8	32	7235	789	6446	832	0
177	2025	9	33	6382	-20	6402	773	0
178	2025	9	34	6372	-1	6373	761	0
179	2025	9	35	6587	211	6376	779	0
180	2025	9	36	6009	-227	6236	873	0
181	2025	10	37	6657	499	6158	1257	0
182	2025	10	38	8106	1432	6674	1355	0
183	2025	10	39	6966	246	6720	1273	0
184	2025	10	40	7005	426	6579	1176	0
185	2025	11	41	7300	761	6539	1396	0
186	2025	11	42	6522	53	6469	1284	0
187	2025	11	43	7848	1383	6465	1228	0
188	2025	11	44	7883	1410	6473	1641	0
189	2025	12	45	7346	866	6480	1539	0
190	2025	12	46	7979	1538	6441	1369	0
191	2025	12	47	8089	1439	6650	1346	0
192	2025	12	48	9309	2593	6716	1469	0
193	2026	1	1	9484	2559	6925	1636	0
194	2026	1	2	8448	1415	7033	1304	0
195	2026	1	3	8159	1151	7008	976	0
196	2026	1	4	7796	933	6863	941	2
197	2026	2	5	7607	904	6703	883	2
198	2026	2	6	8190	1376	6814	1097	1
199	2026	2	7	8840	1914	6926	1218	1
200	2026	2	8	9917	2919	6998	1357	1
201	2026	3	9	10380	3289	7091	1557	1
202	2026	3	10	10786	3577	7209	1994	0
203	2026	3	11	11279	3824	7455	2795	0
204	2026	3	12	10921	3374	7547	3156	0
205	2026	4	13	10159	2742	7417	3197	0
206	2026	4	14	9973	2437	7536	3185	0
207	2026	4	15	10204	2567	7637	3347	0
208	2026	4	16	9481	2029	7452	2867	0
209	2026	5	17	9096	1585	7511	1924	0
210	2026	5	18	8100	777	7323	1274	0
211	2026	5	19	7599	437	7162	678	0
212	2026	5	20	8304	1136	7168	629	0
213	2026	6	21	7652	590	7062	611	0
214	2026	6	22	7479	458	7021	637	0
215	2026	6	23	7585	746	6839	705	0
216	2026	6	24	6805	141	6664	739	0
217	2026	7	25	7053	406	6647	621	0
218	2026	7	26	6748	165	6583	682	0
219	2026	7	27	6921	386	6535	675	0
220	2026	7	28	6535	23	6512	737	0
221	2026	8	29	6472	51	6421	698	0
222	2026	8	30	7148	819	6329	780	0
223	2026	8	31	6379	73	6306	739	0
224	2026	8	32	6385	101	6284	631	0
225	2026	9	33	5490	-658	6148	658	0
226	2026	9	34	6330	212	6118	565	0
227	2026	9	35	5850	-173	6023	639	0
228	2026	9	36	5717	-291	6008	557	0
229	2026	10	37	6934	986	5948	702	0
230	2026	10	38	7504	1461	6043	615	0
231	2026	10	39	7077	1101	5976	905	0
232	2026	10	40	7317	1211	6106	995	0
233	2026	11	41	6650	667	5983	1207	0
234	2026	11	42	6521	549	5972	1219	0
235	2026	11	43	6842	727	6115	1298	0
236	2026	11	44	6711	574	6137	1287	0
237	2026	12	45	7346	1256	6090	1195	0
238	2026	12	46	6786	700	6086	1128	0
239	2026	12	47	6196	258	5938	853	0
240	2026	12	48	6173	303	5870	729	2
241	2027	1	1	6441	586	5855	687	2
242	2027	1	2	6835	873	5962	756	2
243	2027	1	3	6668	570	6098	870	2
244	2027	1	4	6983	974	6009	800	2
245	2027	2	5	7343	1325	6018	760	2
246	2027	2	6	8267	2105	6162	893	2
247	2027	2	7	7764	1600	6164	996	1
248	2027	2	8	8207	1954	6253	934	1
249	2027	3	9	10616	3927	6689	1285	1
250	2027	3	10	9480	2652	6828	1277	1
251	2027	3	11	8716	2054	6662	952	1
252	2027	3	12	8754	1927	6827	972	1
253	2027	4	13	9776	2870	6906	1493	0
254	2027	4	14	9340	2165	7175	1889	0
255	2027	4	15	9671	2358	7313	2114	0
256	2027	4	16	10504	3207	7297	2134	0
257	2027	5	17	9991	2516	7475	2343	0
258	2027	5	18	10734	3164	7570	2183	0
259	2027	5	19	9739	2087	7652	2460	0
260	2027	5	20	10138	2529	7609	2273	0
261	2027	6	21	9034	1475	7559	2421	0
262	2027	6	22	8254	938	7316	1670	0
263	2027	6	23	7793	588	7205	1124	0
264	2027	6	24	7700	482	7218	822	0
265	2027	7	25	7951	767	7184	849	0
266	2027	7	26	8389	1140	7249	1074	0
267	2027	7	27	7873	640	7233	1077	0
268	2027	7	28	7229	86	7143	1030	0
269	2027	8	29	7086	96	6990	766	0
270	2027	8	30	7328	271	7057	597	0
271	2027	8	31	7651	638	7013	645	0
272	2027	8	32	8150	1138	7012	857	0
273	2027	9	33	7647	649	6998	899	0
274	2027	9	34	6575	-286	6861	864	0
275	2027	9	35	6910	145	6765	839	0
276	2027	9	36	6085	-593	6678	777	0
277	2027	10	37	6717	121	6596	711	0
278	2027	10	38	5845	-650	6495	780	0
279	2027	10	39	5947	-408	6355	585	0
280	2027	10	40	5880	-437	6317	514	0
281	2027	11	41	6022	-232	6254	498	0
282	2027	11	42	5579	-645	6224	473	0
283	2027	11	43	6101	16	6085	654	0
284	2027	11	44	6342	140	6202	914	0
285	2027	12	45	6993	910	6083	773	0
286	2027	12	46	6761	455	6306	817	0
287	2027	12	47	7295	1044	6251	676	0
288	2027	12	48	7198	886	6312	731	0
289	2028	1	1	6860	536	6324	708	0
290	2028	1	2	6825	680	6145	890	2
291	2028	1	3	8854	2477	6377	983	2
292	2028	1	4	7913	1511	6402	1098	1
293	2028	2	5	7394	994	6400	892	1
294	2028	2	6	8598	2045	6553	1070	1
295	2028	2	7	8271	1519	6752	1146	1
296	2028	2	8	9591	2796	6795	1254	1
297	2028	3	9	8990	2149	6841	1355	1
298	2028	3	10	9039	2099	6940	1635	0
299	2028	3	11	8970	1956	7014	1951	0
300	2028	3	12	8506	1523	6983	1703	0
301	2028	4	13	10166	3110	7056	1680	0
302	2028	4	14	9053	1784	7269	1705	0
303	2028	4	15	8848	1669	7179	1435	0
304	2028	4	16	9250	2059	7191	1583	0
305	2028	5	17	8067	778	7289	1597	0
306	2028	5	18	8556	1418	7138	1273	0
307	2028	5	19	8939	1787	7152	1344	0
308	2028	5	20	8403	1153	7250	1243	0
309	2028	6	21	8086	912	7174	1007	0
310	2028	6	22	7894	977	6917	747	0
311	2028	6	23	7693	838	6855	714	0
312	2028	6	24	9241	2056	7185	933	0
313	2028	7	25	8468	1405	7063	1324	0
314	2028	7	26	7748	754	6994	1487	0
315	2028	7	27	7424	411	7013	1301	0
316	2028	7	28	7596	719	6877	923	0
317	2028	8	29	6750	61	6689	790	0
318	2028	8	30	6498	-50	6548	639	0
319	2028	8	31	6049	-434	6483	616	0
320	2028	8	32	6333	-87	6420	622	0
321	2028	9	33	6726	249	6477	563	0
322	2028	9	34	7022	623	6399	682	0
323	2028	9	35	7417	928	6489	957	0
324	2028	9	36	6057	-423	6480	1053	0
325	2028	10	37	5857	-441	6298	793	0
326	2028	10	38	5688	-486	6174	661	0
327	2028	10	39	6654	531	6123	664	0
328	2028	10	40	6064	-106	6170	1015	0
329	2028	11	41	6325	187	6138	1184	0
330	2028	11	42	6704	514	6190	1338	0
331	2028	11	43	6852	626	6226	1577	0
332	2028	11	44	7049	918	6131	1681	0
333	2028	12	45	7192	1051	6141	1620	0
334	2028	12	46	6729	364	6365	1540	0
335	2028	12	47	8525	2141	6384	1651	0
336	2028	12	48	8863	2168	6695	2090	0
337	2029	1	1	7838	1170	6668	1859	0
338	2029	1	2	7144	717	6427	1505	0
339	2029	1	3	7385	935	6450	1270	2
340	2029	1	4	8689	2087	6602	1404	0
341	2029	2	5	7647	1069	6578	1411	0
342	2029	2	6	6919	568	6351	1158	2
343	2029	2	7	6954	704	6250	1083	2
344	2029	2	8	9447	2893	6554	1229	1
345	2029	3	9	9164	2398	6766	1633	1
346	2029	3	10	8940	2084	6856	1545	0
347	2029	3	11	8798	1870	6928	1582	0
348	2029	3	12	8466	1479	6987	1662	0
349	2029	4	13	8997	1973	7024	1764	0
350	2029	4	14	8387	1319	7068	1801	0
351	2029	4	15	8877	1829	7048	1765	0
352	2029	4	16	9079	1908	7171	1873	0
353	2029	5	17	9080	2028	7052	1653	0
354	2029	5	18	8802	1770	7032	1425	0
355	2029	5	19	8249	1337	6912	1226	0
356	2029	5	20	7806	957	6849	1067	0
357	2029	6	21	8387	1549	6838	1088	0
358	2029	6	22	8341	1519	6822	1148	0
359	2029	6	23	7872	1002	6870	1062	0
360	2029	6	24	8473	1515	6958	957	0
361	2029	7	25	8137	1234	6903	932	0
362	2029	7	26	7909	1066	6843	943	0
363	2029	7	27	7310	525	6785	965	0
364	2029	7	28	7100	474	6626	905	0
365	2029	8	29	6903	375	6528	827	0
366	2029	8	30	6490	18	6472	765	0
367	2029	8	31	6713	217	6496	654	0
368	2029	8	32	7144	714	6430	817	0
369	2029	9	33	6843	436	6407	703	0
370	2029	9	34	6494	144	6350	834	0
371	2029	9	35	7127	810	6317	952	0
372	2029	9	36	6692	327	6365	893	0
373	2029	10	37	5846	-475	6321	882	0
374	2029	10	38	5990	-238	6228	913	0
375	2029	10	39	6308	195	6113	1059	0
376	2029	10	40	6072	-72	6144	1188	0
377	2029	11	41	5705	-392	6097	1183	0
378	2029	11	42	6630	601	6029	1054	0
379	2029	11	43	6516	318	6198	1066	0
380	2029	11	44	6780	594	6186	1155	0
381	2029	12	45	6585	350	6235	1014	0
382	2029	12	46	5925	-83	6008	850	0
383	2029	12	47	6081	172	5909	665	2
384	2029	12	48	6205	432	5773	720	2
385	2030	1	1	6970	1063	5907	770	2
386	2030	1	2	7521	1502	6019	828	2
387	2030	1	3	9261	2966	6295	1046	2
388	2030	1	4	8505	2033	6472	1090	2
389	2030	2	5	7849	1388	6461	911	2
390	2030	2	6	9211	2744	6467	970	1
391	2030	2	7	8427	1839	6588	1023	1
392	2030	2	8	8653	2098	6555	904	1
393	2030	3	9	10371	3492	6879	1324	1
394	2030	3	10	9681	2646	7035	1448	1
395	2030	3	11	9475	2402	7073	1249	1
396	2030	3	12	9495	2479	7016	1424	0
397	2030	4	13	11190	3643	7547	2015	0
398	2030	4	14	9561	2048	7513	2340	0
399	2030	4	15	9069	1589	7480	2415	0
400	2030	4	16	10420	2939	7481	2419	0
401	2030	5	17	8747	1185	7562	2344	0
402	2030	5	18	8731	1215	7516	1992	0
403	2030	5	19	8925	1509	7416	1585	0
404	2030	5	20	8613	1256	7357	1354	0
405	2030	6	21	8299	895	7404	1085	0
406	2030	6	22	8074	816	7258	975	0
407	2030	6	23	7308	222	7086	835	0
408	2030	6	24	7500	564	6936	568	0
409	2030	7	25	8165	1155	7010	725	0
410	2030	7	26	7210	288	6922	677	0
411	2030	7	27	7807	890	6917	704	0
412	2030	7	28	7067	203	6864	681	0
413	2030	8	29	6725	-42	6767	630	0
414	2030	8	30	7023	233	6790	693	0
415	2030	8	31	7040	364	6676	743	0
416	2030	8	32	7114	560	6554	791	0
417	2030	9	33	6635	36	6599	843	0
418	2030	9	34	6026	-409	6435	904	0
419	2030	9	35	6236	-225	6461	827	0
420	2030	9	36	6694	299	6395	829	0
421	2030	10	37	8368	1638	6730	1080	0
422	2030	10	38	6914	117	6797	930	0
423	2030	10	39	6845	162	6683	993	0
424	2030	10	40	7411	734	6677	1118	0
425	2030	11	41	7932	1269	6663	1568	0
426	2030	11	42	8609	1760	6849	1916	0
427	2030	11	43	8020	1161	6859	2029	0
428	2030	11	44	8590	1848	6742	1987	0
429	2030	12	45	9504	2780	6724	2324	0
430	2030	12	46	9635	2935	6700	2517	0
431	2030	12	47	8229	1438	6791	1960	0
432	2030	12	48	9263	2474	6789	1474	0
433	2031	1	1	9041	2022	7019	1534	0
434	2031	1	2	9746	2801	6945	1645	0
435	2031	1	3	9908	2717	7191	1627	2
436	2031	1	4	9434	2246	7188	1441	2
437	2031	2	5	9781	2544	7237	1456	2
438	2031	2	6	10664	3184	7480	1750	0
439	2031	2	7	10473	2981	7492	1861	0
440	2031	2	8	10448	2953	7495	1811	0
441	2031	3	9	8942	1700	7242	1658	0
442	2031	3	10	7760	675	7085	1364	1
443	2031	3	11	9420	2208	7212	1325	1
444	2031	3	12	10189	2679	7510	1772	1
445	2031	4	13	10683	3151	7532	2419	0
446	2031	4	14	10774	3165	7609	3712	0
447	2031	4	15	11392	3765	7627	4494	0
448	2031	4	16	10725	3184	7541	4511	0
449	2031	5	17	9823	2284	7539	3706	0
450	2031	5	18	10324	2643	7681	3540	0
451	2031	5	19	9407	1838	7569	3143	0
452	2031	5	20	9043	1490	7553	2584	0
453	2031	6	21	8702	1151	7551	1950	0
454	2031	6	22	8867	1411	7456	1612	0
455	2031	6	23	9448	1686	7762	1529	0
456	2031	6	24	9250	1558	7692	1568	0
457	2031	7	25	8478	879	7599	1693	0
458	2031	7	26	8097	681	7416	1451	0
459	2031	7	27	8499	1065	7434	1131	0
460	2031	7	28	8141	735	7406	1085	0
461	2031	8	29	7759	492	7267	1008	0
462	2031	8	30	7712	511	7201	837	0
463	2031	8	31	7443	342	7101	653	0
464	2031	8	32	6732	-255	6987	517	0
465	2031	9	33	6470	-413	6883	476	0
466	2031	9	34	6340	-408	6748	456	0
467	2031	9	35	6465	-239	6704	473	0
468	2031	9	36	6128	-560	6688	450	0
469	2031	10	37	6123	-468	6591	412	0
470	2031	10	38	5991	-506	6497	454	0
471	2031	10	39	6150	-306	6456	571	0
472	2031	10	40	6440	44	6396	705	0
473	2031	11	41	6410	6	6404	777	0
474	2031	11	42	7124	621	6503	823	0
475	2031	11	43	6762	329	6433	819	0
476	2031	11	44	6855	347	6508	804	0
477	2031	12	45	6487	115	6372	704	0
478	2031	12	46	6129	-174	6303	685	0
479	2031	12	47	6410	269	6141	555	0
480	2031	12	48	6506	368	6138	390	0
481	2032	1	1	6995	916	6079	386	2
482	2032	1	2	6674	666	6008	332	2
483	2032	1	3	5971	66	5905	378	2
484	2032	1	4	5584	-140	5724	516	2
485	2032	2	5	5721	157	5564	564	2
486	2032	2	6	6220	580	5640	430	2
487	2032	2	7	7276	1491	5785	599	1
488	2032	2	8	10297	4192	6105	1302	1
489	2032	3	9	10287	3874	6413	1601	0
490	2032	3	10	10537	3980	6557	1819	0
491	2032	3	11	9333	2768	6565	1463	0
492	2032	3	12	8879	2182	6697	1260	0
493	2032	4	13	9033	2220	6813	1440	0
494	2032	4	14	10311	3281	7030	1891	0
495	2032	4	15	10602	3459	7143	2043	0
496	2032	4	16	10928	3597	7331	2243	0
497	2032	5	17	10414	2924	7490	2181	0
498	2032	5	18	9482	2063	7419	1827	0
499	2032	5	19	9454	2001	7453	1867	0
500	2032	5	20	9361	1975	7386	1799	0
501	2032	6	21	9113	1898	7215	1538	0
502	2032	6	22	8644	1395	7249	1239	0
503	2032	6	23	9563	2079	7484	1467	0
504	2032	6	24	8410	1113	7297	1617	0
505	2032	7	25	8879	1539	7340	1374	0
506	2032	7	26	8617	1357	7260	1387	0
507	2032	7	27	8057	959	7098	1084	0
508	2032	7	28	7920	866	7054	864	0
509	2032	8	29	7812	817	6995	675	0
510	2032	8	30	7339	325	7014	539	0
511	2032	8	31	7161	273	6888	585	0
512	2032	8	32	7454	592	6862	592	0
513	2032	9	33	6864	123	6741	694	0
514	2032	9	34	7197	381	6816	806	0
515	2032	9	35	6275	-448	6723	745	0
516	2032	9	36	6488	-164	6652	680	0
517	2032	10	37	6359	-282	6641	594	0
518	2032	10	38	6091	-356	6447	653	0
519	2032	10	39	5717	-625	6342	581	0
520	2032	10	40	6347	-15	6362	615	0
521	2032	11	41	5906	-427	6333	763	0
522	2032	11	42	6211	-5	6216	669	0
523	2032	11	43	7103	823	6280	796	0
524	2032	11	44	7104	540	6564	887	0
525	2032	12	45	7408	912	6496	1101	0
526	2032	12	46	6777	350	6427	1117	0
527	2032	12	47	7131	813	6318	842	0
528	2032	12	48	6790	386	6404	768	0
529	2033	1	1	7799	1308	6491	834	0
530	2033	1	2	7901	1352	6549	1192	2
531	2033	1	3	7632	1134	6498	1276	2
532	2033	1	4	7916	1519	6397	1278	1
533	2033	2	5	7410	1036	6374	1411	1
534	2033	2	6	7068	767	6301	1212	1
535	2033	2	7	8081	1727	6354	1331	1
536	2033	2	8	9725	3123	6602	1524	1
537	2033	3	9	8280	1667	6613	1335	1
538	2033	3	10	9894	3031	6863	1490	1
539	2033	3	11	9418	2483	6935	1704	1
540	2033	3	12	9637	2606	7031	2337	0
541	2033	4	13	10185	3067	7118	3398	0
542	2033	4	14	10110	2910	7200	3638	0
543	2033	4	15	9548	2220	7328	3067	0
544	2033	4	16	9398	2072	7326	2309	0
545	2033	5	17	9726	2216	7510	2272	0
546	2033	5	18	8846	1427	7419	2004	0
547	2033	5	19	8949	1717	7232	1536	0
548	2033	5	20	8370	1224	7146	1230	0
549	2033	6	21	7882	880	7002	975	0
550	2033	6	22	8345	1269	7076	833	0
551	2033	6	23	8103	1112	6991	856	0
552	2033	6	24	7654	691	6963	720	0
553	2033	7	25	6978	176	6802	735	0
554	2033	7	26	7099	284	6815	688	0
555	2033	7	27	7250	482	6768	717	0
556	2033	7	28	7317	505	6812	680	0
557	2033	8	29	7820	1127	6693	751	0
558	2033	8	30	7264	597	6667	649	0
559	2033	8	31	6791	239	6552	653	0
560	2033	8	32	6745	241	6504	640	0
561	2033	9	33	6043	-337	6380	613	0
562	2033	9	34	6625	243	6382	614	0
563	2033	9	35	6176	-172	6348	606	0
564	2033	9	36	6458	217	6241	590	0
565	2033	10	37	6608	443	6165	650	0
566	2033	10	38	6117	-89	6206	590	0
567	2033	10	39	6433	267	6166	649	0
568	2033	10	40	5907	-338	6245	864	0
569	2033	11	41	5980	-216	6196	841	0
570	2033	11	42	6936	787	6149	812	0
571	2033	11	43	6551	330	6221	840	0
572	2033	11	44	6343	169	6174	688	0
573	2033	12	45	7063	829	6234	750	0
574	2033	12	46	6112	-106	6218	922	0
575	2033	12	47	6474	324	6150	627	0
576	2033	12	48	5821	-199	6020	653	2
577	2034	1	1	6310	409	5901	451	2
578	2034	1	2	6031	116	5915	575	2
579	2034	1	3	5936	161	5775	811	2
580	2034	1	4	5863	246	5617	973	1
581	2034	2	5	6365	689	5676	961	1
582	2034	2	6	5950	440	5510	869	1
583	2034	2	7	5954	416	5538	760	1
584	2034	2	8	5777	397	5380	739	1
585	2034	3	9	8080	2504	5576	818	1
586	2034	3	10	7768	2138	5630	906	1
587	2034	3	11	8052	2305	5747	1006	1
588	2034	3	12	9375	3338	6037	2043	1
589	2034	4	13	9293	3161	6132	3402	0
590	2034	4	14	7858	1731	6127	3093	0
591	2034	4	15	9122	2861	6261	2139	0
592	2034	4	16	8784	2244	6540	2532	0
593	2034	5	17	8257	1772	6485	2249	0
594	2034	5	18	7883	1390	6493	1880	0
595	2034	5	19	7977	1450	6527	1631	0
596	2034	5	20	7406	978	6428	1373	0
597	2034	6	21	7210	884	6326	1078	0
598	2034	6	22	7022	572	6450	918	0
599	2034	6	23	6890	461	6429	874	0
600	2034	6	24	6414	142	6272	852	0
601	2034	7	25	6200	8	6192	644	0
602	2034	7	26	5970	-132	6102	663	0
603	2034	7	27	6397	295	6102	643	0
604	2034	7	28	6563	443	6120	548	0
605	2034	8	29	6931	779	6152	584	0
606	2034	8	30	6528	416	6112	675	0
607	2034	8	31	5887	-154	6041	803	0
608	2034	8	32	5607	-270	5877	972	0
609	2034	9	33	5283	-530	5813	984	0
610	2034	9	34	5029	-703	5732	914	0
611	2034	9	35	4912	-703	5615	957	0
612	2034	9	36	4997	-581	5578	813	0
613	2034	10	37	4951	-485	5436	749	0
614	2034	10	38	4962	-413	5375	664	0
615	2034	10	39	5087	-219	5306	562	0
616	2034	10	40	4873	-399	5272	493	0
617	2034	11	41	5562	176	5386	561	0
618	2034	11	42	5367	98	5269	841	0
619	2034	11	43	5496	156	5340	837	0
620	2034	11	44	5889	594	5295	982	0
621	2034	12	45	5338	68	5270	1043	0
622	2034	12	46	5529	279	5250	812	0
623	2034	12	47	5347	203	5144	720	0
624	2034	12	48	5239	124	5115	599	2
625	2035	1	1	6304	1183	5121	714	2
626	2035	1	2	5792	603	5189	772	2
627	2035	1	3	6420	1263	5157	829	2
628	2035	1	4	6480	1151	5329	969	2
629	2035	2	5	6793	1480	5313	1113	2
630	2035	2	6	6043	743	5300	1115	2
631	2035	2	7	5840	643	5197	940	2
632	2035	2	8	5560	358	5202	870	2
