Sim	Year	Month	QM	ontNTS	ontNBS	erieOut	stlouisontOut	iceInd
3182	2088	4	14	9248	3050	6198	3331	0
3183	2088	4	15	9299	3016	6283	3412	0
3184	2088	4	16	8504	2263	6241	3066	0
3185	2088	5	17	11172	4637	6535	3271	0
3186	2088	5	18	8820	2328	6492	3696	0
3187	2088	5	19	8131	1824	6307	2440	0
3188	2088	5	20	8712	2315	6397	2047	0
3189	2088	6	21	7537	1225	6312	1789	0
3190	2088	6	22	6729	530	6199	1231	0
3191	2088	6	23	7732	1501	6231	946	0
3192	2088	6	24	6775	556	6219	947	0
3193	2088	7	25	6445	293	6152	1018	0
3194	2088	7	26	6328	265	6063	905	0
3195	2088	7	27	5893	-123	6016	813	0
3196	2088	7	28	6110	102	6008	733	0
3197	2088	8	29	5936	-43	5979	756	0
3198	2088	8	30	5687	-230	5917	772	0
3199	2088	8	31	5971	37	5934	762	0
3200	2088	8	32	5175	-643	5818	792	0
3201	2088	9	33	5623	-229	5852	649	0
3202	2088	9	34	5148	-585	5733	603	0
3203	2088	9	35	5397	-295	5692	486	0
3204	2088	9	36	5330	-304	5634	416	0
3205	2088	10	37	5234	-371	5605	332	0
3206	2088	10	38	5987	358	5629	349	0
3207	2088	10	39	5014	-543	5557	395	0
3208	2088	10	40	6139	494	5645	422	0
3209	2088	11	41	6823	1212	5611	719	0
3210	2088	11	42	5292	-312	5604	929	0
3211	2088	11	43	6225	571	5654	894	0
3212	2088	11	44	5828	153	5675	965	0
3213	2088	12	45	6053	452	5601	1094	0
3214	2088	12	46	5866	320	5546	1262	0
3215	2088	12	47	6482	960	5522	1280	0
3216	2088	12	48	6140	583	5557	1233	0
3217	2089	1	1	6786	1152	5634	1258	0
3218	2089	1	2	8857	3187	5670	1601	0
3219	2089	1	3	9639	3901	5738	2376	0
3220	2089	1	4	8265	2494	5771	2470	0
3221	2089	2	5	7321	1444	5877	1973	0
3222	2089	2	6	7232	1503	5729	1496	2
3223	2089	2	7	8880	3134	5746	1367	0
3224	2089	2	8	8849	2817	6032	2014	0
3225	2089	3	9	8284	2211	6073	2186	0
3226	2089	3	10	7782	1639	6143	1930	0
3227	2089	3	11	6787	814	5973	1468	0
3228	2089	3	12	8077	2021	6056	1415	0
3229	2089	4	13	8408	2108	6300	1628	0
3230	2089	4	14	9574	3260	6314	1599	0
3231	2089	4	15	9792	3178	6614	2225	0
3232	2089	4	16	9211	2695	6516	2627	0
3233	2089	5	17	8144	1830	6314	2424	0
3234	2089	5	18	7646	1414	6232	1994	0
3235	2089	5	19	7454	1187	6267	1587	0
3236	2089	5	20	7026	859	6167	1249	0
3237	2089	6	21	6762	720	6042	1018	0
3238	2089	6	22	6230	325	5905	862	0
3239	2089	6	23	5956	90	5866	734	0
3240	2089	6	24	6028	139	5889	519	0
3241	2089	7	25	5809	-23	5832	499	0
3242	2089	7	26	5511	-243	5754	463	0
3243	2089	7	27	5713	-19	5732	360	0
3244	2089	7	28	5842	86	5756	338	0
3245	2089	8	29	5827	116	5711	372	0
3246	2089	8	30	5491	-204	5695	411	0
3247	2089	8	31	5719	28	5691	348	0
3248	2089	8	32	5453	-237	5690	377	0
3249	2089	9	33	5412	-298	5710	354	0
3250	2089	9	34	5296	-330	5626	432	0
3251	2089	9	35	5133	-405	5538	439	0
3252	2089	9	36	5217	-233	5450	396	0
3253	2089	10	37	5295	-114	5409	427	0
3254	2089	10	38	4752	-661	5413	358	0
3255	2089	10	39	4479	-778	5257	490	0
3256	2089	10	40	5120	-103	5223	472	0
3257	2089	11	41	6135	793	5342	638	0
3258	2089	11	42	5408	2	5406	948	0
3259	2089	11	43	5348	-48	5396	994	0
3260	2089	11	44	7070	1607	5463	1182	0
3261	2089	12	45	6961	1425	5536	1404	0
3262	2089	12	46	6247	687	5560	1176	0
3263	2089	12	47	7393	1793	5600	1368	0
3264	2089	12	48	7383	1745	5638	1644	0
3265	2090	1	1	7775	2040	5735	1722	0
3266	2090	1	2	6827	1107	5720	1978	0
3267	2090	1	3	7627	1962	5665	1961	0
3268	2090	1	4	7597	1720	5877	2066	0
3269	2090	2	5	8610	2746	5864	1899	2
3270	2090	2	6	8788	2775	6013	2217	2
3271	2090	2	7	8693	2739	5954	2135	2
3272	2090	2	8	8130	2123	6007	2024	2
3273	2090	3	9	7844	1900	5944	2148	2
3274	2090	3	10	9090	3087	6003	1855	2
3275	2090	3	11	8806	2613	6193	2340	0
3276	2090	3	12	9897	3627	6270	2415	0
3277	2090	4	13	9167	2627	6540	2945	0
3278	2090	4	14	9148	2456	6692	3331	0
3279	2090	4	15	10212	3416	6796	3644	0
3280	2090	4	16	10089	3089	7000	3973	0
3281	2090	5	17	10228	3096	7132	3731	0
3282	2090	5	18	10546	3267	7279	3609	0
3283	2090	5	19	9362	2182	7180	3166	0
3284	2090	5	20	9122	2040	7082	2469	0
3285	2090	6	21	8615	1558	7057	1756	0
3286	2090	6	22	8913	1781	7132	1400	0
3287	2090	6	23	8160	1109	7051	1419	0
3288	2090	6	24	7891	905	6986	1125	0
3289	2090	7	25	7065	251	6814	999	0
3290	2090	7	26	6902	153	6749	790	0
3291	2090	7	27	6911	255	6656	706	0
3292	2090	7	28	6663	36	6627	687	0
3293	2090	8	29	6531	-5	6536	658	0
3294	2090	8	30	6155	-254	6409	670	0
3295	2090	8	31	6432	0	6432	653	0
3296	2090	8	32	6155	-260	6415	659	0
3297	2090	9	33	6358	-56	6414	547	0
3298	2090	9	34	6284	-109	6393	618	0
3299	2090	9	35	6068	-284	6352	581	0
3300	2090	9	36	5880	-429	6309	535	0
3301	2090	10	37	5969	-288	6257	526	0
3302	2090	10	38	5472	-735	6207	548	0
3303	2090	10	39	6452	242	6210	452	0
3304	2090	10	40	7604	1404	6200	668	0
3305	2090	11	41	6499	140	6359	929	0
3306	2090	11	42	6241	-8	6249	1041	0
3307	2090	11	43	6421	247	6174	1059	0
3308	2090	11	44	6743	581	6162	1101	0
3309	2090	12	45	6669	527	6142	1176	0
3310	2090	12	46	7761	1444	6317	1337	0
3311	2090	12	47	6733	561	6172	1514	0
3312	2090	12	48	7456	1338	6118	1428	0
